registration_date,nationality_e,gender_e,vechile_type,manufacture_year,color,business_individual,km_driven,next_service_date,service_frequency,customer_age,customer_id,vehicle_age,churn_risk,upgrade_probability,churn_risk_predicted,upgrade_probability_predicted
18/08/2017,Kenya,MALE,Light Vehicle,2008,Silver,Private,160000,14/02/2026 12:00,high,48,833,17,0,1,0.26,1
20/01/2021,Yemen,MALE,Trailer,2021,Silver,Private,80000,20/07/2025 12:00,medium,44,834,4,1,0,0.7,0.02
04/05/2018,France,MALE,Light Vehicle,2021,Gray,Private,140000,31/10/2025 12:00,medium,53,835,4,0,0,0.26,0.28
03/11/2021,Syria,MALE,Light Vehicle,2014,White,Private,80000,03/05/2026 12:00,medium,25,836,11,1,1,0.42,0.9
28/04/2016,France,MALE,Light Vehicle,2013,Blue,Private,180000,25/10/2025 12:00,medium,45,837,12,0,1,0.12,1
01/02/2021,Emirates,MALE,Light Vehicle,1971,Silver,Private,80000,01/08/2025 12:00,medium,57,838,54,1,1,0.68,1
22/06/2020,Syria,FEMALE,Light Vehicle,2020,Red,Private,100000,20/12/2025 12:00,medium,46,839,5,0,0,0.42,0.07
06/06/2020,Philippines,FEMALE,Motor Cycle,2014,Black,Private,100000,04/12/2025 12:00,medium,41,840,11,0,1,0.53,0.98
08/12/2020,Pakistan,MALE,Light Vehicle,2010,White,Private,100000,07/06/2026 12:00,medium,52,841,15,0,1,0.44,1
09/05/2020,India,MALE,Light Vehicle,2020,Silver,Private,100000,06/11/2025 12:00,high,33,842,5,0,0,0.57,0.1
01/06/2019,South Africa,MALE,Light Vehicle,2015,Black,Private,120000,28/11/2025 12:00,high,28,843,10,0,1,0.39,0.99
10/12/2015,Egypt,MALE,Light Vehicle,2014,White,Private,200000,07/06/2026 12:00,low,41,844,11,1,1,0.09,1
01/04/2015,India,FEMALE,Light Vehicle,2014,White,Private,200000,27/09/2025 12:00,medium,51,845,11,0,1,0.07,1
26/06/2021,India,MALE,Light Vehicle,2018,White,Private,80000,24/12/2025 12:00,high,43,846,7,1,0,0.73,0.17
06/05/2019,Emirates,FEMALE,Light Vehicle,2021,Silver,Private,120000,02/11/2025 12:00,medium,68,847,4,0,0,0.42,0.12
16/08/2020,India,MALE,Light Vehicle,2015,Silver,Private,100000,13/02/2026 12:00,high,42,848,10,0,1,0.62,0.96
27/05/2018,Emirates,MALE,Light Vehicle,2004,Blue,Private,140000,23/11/2025 12:00,high,33,849,21,0,1,0.37,1
15/11/2015,Greece,MALE,Light Vehicle,2017,Blue,Private,200000,13/05/2026 12:00,medium,48,850,8,0,1,0.09,1
29/11/2015,Pakistan,MALE,Light Vehicle,2009,Maroon,Private,200000,27/05/2026 12:00,low,30,851,16,1,1,0.08,1
09/11/2019,Egypt,MALE,Light Vehicle,2015,White,Private,120000,08/05/2026 12:00,high,33,852,10,0,1,0.5,0.98
05/01/2018,South Africa,MALE,Light Vehicle,2015,Black,Private,140000,04/07/2025 12:00,high,28,853,10,0,1,0.29,1
09/06/2016,Pakistan,MALE,Light Vehicle,1999,Gray,Private,180000,06/12/2025 12:00,low,35,854,26,1,1,0.12,1
24/06/2018,India,MALE,Light Vehicle,2021,Silver,Private,140000,21/12/2025 12:00,medium,46,855,4,0,0,0.25,0.34
27/06/2015,India,MALE,Light Vehicle,2014,Beige,Private,200000,23/12/2025 12:00,medium,54,856,11,0,1,0.06,1
30/01/2019,Philippines,FEMALE,Light Vehicle,2020,White,Private,120000,29/07/2025 12:00,high,37,857,5,0,0,0.47,0.27
30/11/2016,Lebanon,MALE,Light Vehicle,2020,Black,Private,180000,29/05/2026 12:00,medium,48,858,5,0,1,0.11,0.87
19/08/2020,Egypt,MALE,Light Vehicle,2006,White,Private,100000,16/02/2026 12:00,high,36,859,19,0,1,0.61,1
09/03/2017,Emirates,MALE,Light Vehicle,2015,White,Private,160000,05/09/2025 12:00,low,51,860,10,1,1,0.24,1
15/03/2018,Kenya,MALE,Light Vehicle,2008,Silver,Private,140000,11/09/2025 12:00,high,48,861,17,0,1,0.36,1
02/02/2015,Egypt,MALE,Light Vehicle,2009,Blue,Private,200000,31/07/2025 12:00,medium,37,862,16,0,1,0.08,1
20/07/2015,Egypt,MALE,Light Vehicle,2005,Blue,Private,200000,15/01/2026 12:00,medium,25,863,20,0,1,0.07,1
23/10/2017,Emirates,MALE,Light Vehicle,1990,Lead,Private,160000,21/04/2026 12:00,medium,44,864,35,0,1,0.23,1
23/05/2018,Algeria,MALE,Light Vehicle,2014,White,Private,140000,19/11/2025 12:00,high,33,865,11,0,1,0.42,1
21/03/2019,Emirates,MALE,Light Vehicle,2021,Black,Private,120000,17/09/2025 12:00,high,50,866,4,0,0,0.58,0.2
17/01/2017,India,MALE,Light Vehicle,2021,White,Private,160000,16/07/2025 12:00,high,41,867,4,0,1,0.25,0.74
26/11/2019,Jordan,MALE,Light Vehicle,2017,Black,Private,120000,25/05/2026 12:00,high,30,868,8,0,1,0.45,0.88
08/01/2021,Syria,MALE,Light Vehicle,2019,Black,Private,80000,08/07/2025 12:00,low,38,869,6,1,0,0.48,0.06
01/07/2020,Tanzania,MALE,Light Vehicle,2021,Blue,Private,100000,29/12/2025 12:00,medium,69,870,4,0,0,0.38,0.01
20/04/2015,Sudan,MALE,Light Vehicle,2013,White,Private,200000,16/10/2025 12:00,medium,32,871,12,0,1,0.05,1
24/05/2018,Egypt,MALE,Light Vehicle,2005,Golden,Private,140000,20/11/2025 12:00,high,44,872,20,0,1,0.38,1
18/10/2015,Syria,MALE,Light Vehicle,2003,Blue,Private,200000,15/04/2026 12:00,medium,48,873,22,0,1,0.07,1
02/10/2016,Pakistan,MALE,Light Vehicle,2019,White,Private,180000,31/03/2026 12:00,medium,33,874,6,0,1,0.11,0.96
07/12/2021,Pakistan,MALE,Light Vehicle,2004,White,Private,80000,06/06/2026 12:00,medium,34,875,21,1,1,0.51,1
31/12/2015,France,MALE,Light Vehicle,2018,White,Private,200000,28/06/2026 12:00,high,43,876,7,0,1,0.15,1
14/07/2018,Lebanon,FEMALE,Light Vehicle,2021,Gray,Private,140000,10/01/2026 12:00,low,33,877,4,1,0,0.27,0.31
10/05/2019,Syria,MALE,Light Vehicle,2016,White,Private,120000,06/11/2025 12:00,high,33,878,9,0,1,0.39,0.98
10/12/2019,Emirates,MALE,Light Vehicle,2015,Beige,Private,120000,08/06/2026 12:00,medium,34,879,10,0,1,0.26,0.96
10/12/2018,Emirates,MALE,Light Vehicle,2020,White,Private,140000,08/06/2026 12:00,low,45,880,5,1,0,0.33,0.64
28/01/2015,India,FEMALE,Light Vehicle,2021,Gray,Private,200000,26/07/2025 12:00,medium,38,881,4,0,1,0.07,0.91
23/04/2017,Germany,MALE,Light Vehicle,2015,Red,Private,160000,20/10/2025 12:00,medium,57,882,10,0,1,0.21,1
04/09/2018,France,MALE,Light Vehicle,1968,Red,Private,140000,03/03/2026 12:00,medium,40,883,57,0,1,0.31,1
01/09/2015,Emirates,MALE,Light Vehicle,2014,Blue,Private,200000,27/02/2026 12:00,low,36,884,11,1,1,0.1,1
29/06/2017,Palestine,MALE,Motor Cycle,2020,Black,Private,160000,26/12/2025 12:00,high,42,885,5,0,1,0.34,0.76
02/04/2015,Mauritius,FEMALE,Light Vehicle,2012,Brown,Private,200000,28/09/2025 12:00,medium,41,886,13,0,1,0.07,1
06/08/2015,Emirates,MALE,Light Vehicle,1971,Silver,Private,200000,01/02/2026 12:00,medium,57,887,54,0,1,0.11,1
03/11/2017,Egypt,MALE,Light Vehicle,2015,White,Private,160000,02/05/2026 12:00,high,33,888,10,0,1,0.28,1
13/12/2015,Sudan,MALE,Light Vehicle,2011,Black,Private,200000,10/06/2026 12:00,low,54,889,14,1,1,0.1,1
24/12/2018,Iran,MALE,Light Vehicle,2016,Blue,Private,140000,22/06/2026 12:00,low,58,890,9,1,1,0.38,0.97
16/11/2019,Emirates,MALE,Light Vehicle,2011,White,Private,120000,15/05/2026 12:00,high,40,891,14,0,1,0.43,1
27/08/2020,Palestine,MALE,Motor Cycle,2020,Black,Private,100000,24/02/2026 12:00,low,42,892,5,1,0,0.59,0.14
08/06/2016,Nigeria,MALE,Light Vehicle,2006,White,Private,180000,05/12/2025 12:00,high,55,893,19,0,1,0.23,1
09/03/2016,Emirates,MALE,Light Vehicle,2021,Blue,Private,180000,05/09/2025 12:00,low,33,894,4,1,1,0.16,0.8
17/10/2015,United States,FEMALE,Trailer,2016,White,Private,200000,14/04/2026 12:00,low,58,895,9,1,1,0.22,1
30/06/2019,Uzbekistan,MALE,Light Vehicle,2017,Silver,Private,120000,27/12/2025 12:00,medium,40,896,8,0,1,0.25,0.89
17/12/2019,Emirates,MALE,Light Vehicle,2021,Black,Private,120000,15/06/2026 12:00,low,31,897,4,1,0,0.44,0.13
29/03/2015,Egypt,MALE,Light Vehicle,2015,White,Private,200000,24/09/2025 12:00,high,33,898,10,0,1,0.13,1
07/08/2021,Emirates,MALE,Light Vehicle,2001,Black,Private,80000,04/02/2026 12:00,low,35,899,24,1,1,0.65,1
24/05/2015,Afghanistan,MALE,Light Vehicle,2006,Silver,Private,200000,19/11/2025 12:00,low,39,900,19,1,1,0.12,1
06/11/2018,Iraq,MALE,Light Vehicle,2021,White,Private,140000,05/05/2026 12:00,medium,37,901,4,0,0,0.17,0.21
22/12/2019,Pakistan,MALE,Light Vehicle,2012,White,Private,120000,20/06/2026 12:00,medium,48,902,13,0,1,0.31,1
08/02/2021,Emirates,MALE,Trailer,2014,Silver,Private,80000,08/08/2025 12:00,low,55,903,11,1,1,0.85,0.96
